City_ID,coord,weather,base,main,visibility,wind,clouds,dt,sys,timezone,id,name,cod,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,rain,snow
80,"{'lon': -77.5167, 'lat': 26.8667}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 28.88, 'feels_like': 33.6, 'temp_min': 28.88, 'temp_max': 28.88, 'pressure': 1018, 'humidity': 76, 'sea_level': 1018, 'grnd_level': 1018}",10000.0,"{'speed': 6.52, 'deg': 113, 'gust': 6.76}",{'all': 7},1722582371.0,"{'country': 'BS', 'sunrise': 1722594918, 'sunset': 1722643031}",-14400.0,3572601.0,Cooper’s Town,200.0,,,,,,,,,,,
81,,,,,,,,,,,,,,cooper's town,26.8667,-77.5167,28.88,76.0,7.0,6.52,BS,1722582371.0,,
82,"{'lon': -36.5092, 'lat': -54.2811}","[{'id': 601, 'main': 'Snow', 'description': 'snow', 'icon': '13n'}]",stations,"{'temp': -2.03, 'feels_like': -8.75, 'temp_min': -2.03, 'temp_max': -2.03, 'pressure': 1012, 'humidity': 96, 'sea_level': 1012, 'grnd_level': 1007}",165.0,"{'speed': 7.5, 'deg': 341, 'gust': 14.38}",{'all': 100},1722582372.0,"{'country': 'GS', 'sunrise': 1722593429, 'sunset': 1722624837}",-7200.0,3426466.0,Grytviken,200.0,,,,,,,,,,,{'1h': 1.15}
83,,,,,,,,,,,,,,grytviken,-54.2811,-36.5092,-2.03,96.0,100.0,7.5,GS,1722582372.0,,
84,"{'lon': 147.3167, 'lat': -43.0167}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 11.06, 'feels_like': 9.89, 'temp_min': 10.96, 'temp_max': 12.07, 'pressure': 1025, 'humidity': 64, 'sea_level': 1025, 'grnd_level': 1006}",10000.0,"{'speed': 0.45, 'deg': 23, 'gust': 0.89}",{'all': 45},1722582373.0,"{'type': 2, 'id': 2011256, 'country': 'AU', 'sunrise': 1722547290, 'sunset': 1722582743}",36000.0,2175527.0,Blackmans Bay,200.0,,,,,,,,,,,
85,,,,,,,,,,,,,,blackmans bay,-43.0167,147.3167,12.07,64.0,45.0,0.45,AU,1722582373.0,,
86,"{'lon': 88.3972, 'lat': 69.4865}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 23.94, 'feels_like': 23.43, 'temp_min': 23.94, 'temp_max': 23.94, 'pressure': 1007, 'humidity': 40, 'sea_level': 1007, 'grnd_level': 999}",10000.0,"{'speed': 0.82, 'deg': 267, 'gust': 1.73}",{'all': 77},1722582374.0,"{'country': 'RU', 'sunrise': 1722542250, 'sunset': 1722616063}",25200.0,1490256.0,Talnakh,200.0,,,,,,,,,,,
87,,,,,,,,,,,,,,talnakh,69.4865,88.3972,23.94,40.0,77.0,0.82,RU,1722582374.0,,
88,"{'lon': -7.7169, 'lat': 4.375}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 23.82, 'feels_like': 24.5, 'temp_min': 23.82, 'temp_max': 23.82, 'pressure': 1014, 'humidity': 86, 'sea_level': 1014, 'grnd_level': 1013}",10000.0,"{'speed': 4.95, 'deg': 190, 'gust': 7}",{'all': 100},1722582375.0,"{'country': 'LR', 'sunrise': 1722580079, 'sunset': 1722624368}",0.0,2276492.0,Harper,200.0,,,,,,,,,,{'1h': 0.15},
89,,,,,,,,,,,,,,harper,4.375,-7.7169,23.82,86.0,100.0,4.95,LR,1722582375.0,,
90,"{'lon': -9.2179, 'lat': 43.1041}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 17.17, 'feels_like': 17.27, 'temp_min': 16.2, 'temp_max': 17.17, 'pressure': 1018, 'humidity': 89, 'sea_level': 1018, 'grnd_level': 1012}",10000.0,"{'speed': 3.71, 'deg': 31, 'gust': 5.5}",{'all': 4},1722582377.0,"{'type': 2, 'id': 2008934, 'country': 'ES', 'sunrise': 1722576526, 'sunset': 1722628641}",7200.0,3115941.0,Mugia,200.0,,,,,,,,,,,
91,,,,,,,,,,,,,,mugia,43.1041,-9.2179,17.17,89.0,4.0,3.71,ES,1722582377.0,,
92,"{'lon': -12.3116, 'lat': -37.0676}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 10.19, 'feels_like': 8.83, 'temp_min': 10.19, 'temp_max': 10.19, 'pressure': 1014, 'humidity': 60, 'sea_level': 1014, 'grnd_level': 1009}",10000.0,"{'speed': 13.18, 'deg': 241, 'gust': 14.76}",{'all': 100},1722582378.0,"{'country': 'SH', 'sunrise': 1722584793, 'sunset': 1722621859}",0.0,3370726.0,Edinburgh of the Seven Seas,200.0,,,,,,,,,,,
93,,,,,,,,,,,,,,edinburgh of the seven seas,-37.0676,-12.3116,10.19,60.0,100.0,13.18,SH,1722582378.0,,
94,"{'lon': -0.759, 'lat': 5.2618}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 23.65, 'feels_like': 24.42, 'temp_min': 23.65, 'temp_max': 23.65, 'pressure': 1015, 'humidity': 90, 'sea_level': 1015, 'grnd_level': 1012}",10000.0,"{'speed': 3.19, 'deg': 233, 'gust': 5.41}",{'all': 100},1722582379.0,"{'country': 'GH', 'sunrise': 1722578340, 'sunset': 1722622767}",0.0,2297810.0,Mumford,200.0,,,,,,,,,,,
95,,,,,,,,,,,,,,mumford,5.2618,-0.759,23.65,90.0,100.0,3.19,GH,1722582379.0,,
96,"{'lon': 168.35, 'lat': -46.4}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 5.01, 'feels_like': 3.95, 'temp_min': 5.01, 'temp_max': 5.01, 'pressure': 1029, 'humidity': 90, 'sea_level': 1029, 'grnd_level': 1028}",10000.0,"{'speed': 1.51, 'deg': 117, 'gust': 1.98}",{'all': 2},1722582380.0,"{'type': 2, 'id': 2008959, 'country': 'NZ', 'sunrise': 1722542768, 'sunset': 1722577170}",43200.0,2189529.0,Invercargill,200.0,,,,,,,,,,,
97,,,,,,,,,,,,,,invercargill,-46.4,168.35,5.01,90.0,2.0,1.51,NZ,1722582380.0,,
98,"{'lon': 15.0613, 'lat': -7.6087}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 23.19, 'feels_like': 22.79, 'temp_min': 23.19, 'temp_max': 23.19, 'pressure': 1016, 'humidity': 47, 'sea_level': 1016, 'grnd_level': 924}",10000.0,"{'speed': 0.92, 'deg': 83, 'gust': 2.37}",{'all': 83},1722582381.0,"{'country': 'AO', 'sunrise': 1722575531, 'sunset': 1722617983}",3600.0,2236568.0,Uíge,200.0,,,,,,,,,,,
99,,,,,,,,,,,,,,uige,-7.6087,15.0613,23.19,47.0,83.0,0.92,AO,1722582381.0,,
100,"{'lon': 102.1058, 'lat': 21.6833}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 22.71, 'feels_like': 23.46, 'temp_min': 22.71, 'temp_max': 22.71, 'pressure': 1004, 'humidity': 93, 'sea_level': 1004, 'grnd_level': 904}",8797.0,"{'speed': 1.52, 'deg': 193, 'gust': 4.03}",{'all': 94},1722582382.0,"{'country': 'LA', 'sunrise': 1722552288, 'sunset': 1722599446}",25200.0,1653894.0,Phôngsali,200.0,,,,,,,,,,,
101,,,,,,,,,,,,,,phongsali,21.6833,102.1058,22.71,93.0,94.0,1.52,LA,1722582382.0,,
102,"{'lon': 0.5729, 'lat': 50.8552}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 18.08, 'feels_like': 17.25, 'temp_min': 17.72, 'temp_max': 19.6, 'pressure': 1012, 'humidity': 50, 'sea_level': 1012, 'grnd_level': 1010}",10000.0,"{'speed': 1.79, 'deg': 116, 'gust': 1.61}",{'all': 16},1722582383.0,"{'type': 2, 'id': 2032234, 'country': 'GB', 'sunrise': 1722572749, 'sunset': 1722627718}",3600.0,2647356.0,Hastings,200.0,,,,,,,,,,,
103,,,,,,,,,,,,,,hastings,50.8552,0.5729,19.6,50.0,16.0,1.79,GB,1722582383.0,,
104,"{'lon': -73.414, 'lat': 41.3712}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 22.17, 'feels_like': 22.69, 'temp_min': 20.96, 'temp_max': 23.69, 'pressure': 1013, 'humidity': 86, 'sea_level': 1013, 'grnd_level': 994}",10000.0,"{'speed': 0.83, 'deg': 300, 'gust': 0.85}",{'all': 19},1722582100.0,"{'type': 2, 'id': 2093006, 'country': 'US', 'sunrise': 1722592206, 'sunset': 1722643774}",-14400.0,5282297.0,Bethel,200.0,,,,,,,,,,,
105,,,,,,,,,,,,,,bethel,41.3712,-73.414,23.69,86.0,19.0,0.83,US,1722582100.0,,
106,"{'lon': 50.5011, 'lat': 57.5067}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 18.67, 'feels_like': 18.68, 'temp_min': 18.67, 'temp_max': 18.67, 'pressure': 996, 'humidity': 80, 'sea_level': 996, 'grnd_level': 980}",10000.0,"{'speed': 1.93, 'deg': 253, 'gust': 2.32}",{'all': 91},1722582385.0,"{'country': 'RU', 'sunrise': 1722558987, 'sunset': 1722617516}",10800.0,522745.0,Nema,200.0,,,,,,,,,,,
107,,,,,,,,,,,,,,nema,57.5067,50.5011,18.67,80.0,91.0,1.93,RU,1722582385.0,,
108,"{'lon': -23.124, 'lat': 66.0755}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 5.14, 'feels_like': 1.9, 'temp_min': 5.14, 'temp_max': 5.14, 'pressure': 999, 'humidity': 93, 'sea_level': 999, 'grnd_level': 969}",5355.0,"{'speed': 4.23, 'deg': 27, 'gust': 5.38}",{'all': 97},1722582386.0,"{'country': 'IS', 'sunrise': 1722572576, 'sunset': 1722639265}",0.0,3415667.0,Isafjordur,200.0,,,,,,,,,,,
109,,,,,,,,,,,,,,isafjordur,66.0755,-23.124,5.14,93.0,97.0,4.23,IS,1722582386.0,,
110,"{'lon': 2.2586, 'lat': 9.1992}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 22.27, 'feels_like': 22.95, 'temp_min': 22.27, 'temp_max': 22.27, 'pressure': 1015, 'humidity': 92, 'sea_level': 1015, 'grnd_level': 984}",10000.0,"{'speed': 2.79, 'deg': 195, 'gust': 5.91}",{'all': 100},1722582387.0,"{'country': 'BJ', 'sunrise': 1722577308, 'sunset': 1722622350}",3600.0,2395127.0,Bétérou,200.0,,,,,,,,,,,
111,,,,,,,,,,,,,,beterou,9.1992,2.2586,22.27,92.0,100.0,2.79,BJ,1722582387.0,,
112,"{'lon': -17.0347, 'lat': 20.931}","[{'id': 751, 'main': 'Sand', 'description': 'sand', 'icon': '50d'}]",stations,"{'temp': 20.99, 'feels_like': 21.31, 'temp_min': 20.99, 'temp_max': 20.99, 'pressure': 1006, 'humidity': 83, 'sea_level': 1006, 'grnd_level': 1006}",6000.0,"{'speed': 8.75, 'deg': 10}",{'all': 0},1722582388.0,"{'type': 1, 'id': 2444, 'country': 'MR', 'sunrise': 1722580957, 'sunset': 1722627962}",0.0,2377457.0,Nouadhibou,200.0,,,,,,,,,,,
113,,,,,,,,,,,,,,nouadhibou,20.931,-17.0347,20.99,83.0,0.0,8.75,MR,1722582388.0,,
114,"{'lon': -106.3131, 'lat': 42.8666}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 21.03, 'feels_like': 19.95, 'temp_min': 21.03, 'temp_max': 21.51, 'pressure': 1020, 'humidity': 29, 'sea_level': 1020, 'grnd_level': 832}",10000.0,"{'speed': 1.79, 'deg': 71, 'gust': 3.58}",{'all': 0},1722582389.0,"{'type': 2, 'id': 2091940, 'country': 'US', 'sunrise': 1722599883, 'sunset': 1722651888}",-21600.0,5820705.0,Casper,200.0,,,,,,,,,,,
115,,,,,,,,,,,,,,casper,42.8666,-106.3131,21.51,29.0,0.0,1.79,US,1722582389.0,,
116,"{'lon': 148.1667, 'lat': 62.7833}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 6.33, 'feels_like': 2.61, 'temp_min': 6.33, 'temp_max': 6.33, 'pressure': 1009, 'humidity': 62, 'sea_level': 1009, 'grnd_level': 933}",10000.0,"{'speed': 5.94, 'deg': 69, 'gust': 7.92}",{'all': 100},1722582390.0,"{'country': 'RU', 'sunrise': 1722533375, 'sunset': 1722596250}",39600.0,2120864.0,Susuman,200.0,,,,,,,,,,,
117,,,,,,,,,,,,,,susuman,62.7833,148.1667,6.33,62.0,100.0,5.94,RU,1722582390.0,,
118,"{'lon': 3.9054, 'lat': 46.4154}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 20.93, 'feels_like': 21.48, 'temp_min': 20.93, 'temp_max': 22.03, 'pressure': 1014, 'humidity': 92, 'sea_level': 1014, 'grnd_level': 982}",10000.0,"{'speed': 2.42, 'deg': 295, 'gust': 4.07}",{'all': 0},1722582391.0,"{'type': 2, 'id': 2033609, 'country': 'FR', 'sunrise': 1722572823, 'sunset': 1722626045}",7200.0,2980080.0,Saint-François,200.0,,,,,,,,,,,
119,,,,,,,,,,,,,,saint-francois,46.4154,3.9054,22.03,92.0,0.0,2.42,FR,1722582391.0,,
120,"{'lon': -154.9731, 'lat': 19.5933}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 23.78, 'feels_like': 24.51, 'temp_min': 22.72, 'temp_max': 23.82, 'pressure': 1018, 'humidity': 88, 'sea_level': 1018, 'grnd_level': 1012}",10000.0,"{'speed': 2.06, 'deg': 240}",{'all': 100},1722582392.0,"{'type': 2, 'id': 2087107, 'country': 'US', 'sunrise': 1722527768, 'sunset': 1722574565}",-36000.0,5855809.0,Hawaiian Paradise Park,200.0,,,,,,,,,,,
121,,,,,,,,,,,,,,hawaiian paradise park,19.5933,-154.9731,23.82,88.0,100.0,2.06,US,1722582392.0,,
122,"{'lon': -71.3436, 'lat': -29.9533}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 12.21, 'feels_like': 11.39, 'temp_min': 12.21, 'temp_max': 12.85, 'pressure': 1012, 'humidity': 73, 'sea_level': 1012, 'grnd_level': 1002}",10000.0,"{'speed': 4.12, 'deg': 100}",{'all': 100},1722582249.0,"{'type': 2, 'id': 2091227, 'country': 'CL', 'sunrise': 1722598176, 'sunset': 1722636810}",-14400.0,3893629.0,Coquimbo,200.0,,,,,,,,,,{'1h': 0.1},
123,,,,,,,,,,,,,,coquimbo,-29.9533,-71.3436,12.85,73.0,100.0,4.12,CL,1722582249.0,,
124,"{'lon': 135.8667, 'lat': -34.7333}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 13.75, 'feels_like': 12.96, 'temp_min': 13.75, 'temp_max': 13.75, 'pressure': 1024, 'humidity': 68, 'sea_level': 1024, 'grnd_level': 1019}",10000.0,"{'speed': 5.72, 'deg': 213, 'gust': 6.43}",{'all': 41},1722582395.0,"{'country': 'AU', 'sunrise': 1722548981, 'sunset': 1722586548}",34200.0,2063036.0,Port Lincoln,200.0,,,,,,,,,,,
125,,,,,,,,,,,,,,port lincoln,-34.7333,135.8667,13.75,68.0,41.0,5.72,AU,1722582395.0,,
126,"{'lon': 35.3333, 'lat': -9.9333}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 20.68, 'feels_like': 19.8, 'temp_min': 20.68, 'temp_max': 20.68, 'pressure': 1023, 'humidity': 38, 'sea_level': 1023, 'grnd_level': 913}",10000.0,"{'speed': 2.63, 'deg': 135, 'gust': 4.02}",{'all': 18},1722582396.0,"{'country': 'TZ', 'sunrise': 1722570847, 'sunset': 1722612936}",10800.0,155285.0,Mahanje,200.0,,,,,,,,,,,
127,,,,,,,,,,,,,,mahanje,-9.9333,35.3333,20.68,38.0,18.0,2.63,TZ,1722582396.0,,
128,"{'lon': 47.1691, 'lat': 61.3143}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 19.94, 'feels_like': 20, 'temp_min': 19.94, 'temp_max': 19.94, 'pressure': 997, 'humidity': 77, 'sea_level': 997, 'grnd_level': 984}",10000.0,"{'speed': 2.71, 'deg': 52, 'gust': 3.84}",{'all': 84},1722582397.0,"{'country': 'RU', 'sunrise': 1722558353, 'sunset': 1722619749}",10800.0,544370.0,Koryazhma,200.0,,,,,,,,,,{'1h': 0.56},
129,,,,,,,,,,,,,,koryazhma,61.3143,47.1691,19.94,77.0,84.0,2.71,RU,1722582397.0,,
130,"{'lon': -81.3331, 'lat': 48.4669}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 18.9, 'feels_like': 19.3, 'temp_min': 18.9, 'temp_max': 18.9, 'pressure': 1011, 'humidity': 94, 'sea_level': 1011, 'grnd_level': 976}",10000.0,"{'speed': 2.06, 'deg': 190}",{'all': 75},1722582398.0,"{'type': 1, 'id': 940, 'country': 'CA', 'sunrise': 1722592917, 'sunset': 1722646864}",-14400.0,6166739.0,Timmins,200.0,,,,,,,,,,,
131,,,,,,,,,,,,,,timmins,48.4669,-81.3331,18.9,94.0,75.0,2.06,CA,1722582398.0,,
132,"{'lon': -79.4622, 'lat': 35.7235}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 23.32, 'feels_like': 24.24, 'temp_min': 22.89, 'temp_max': 24.28, 'pressure': 1015, 'humidity': 97, 'sea_level': 1015, 'grnd_level': 995}",10000.0,"{'speed': 0, 'deg': 0}",{'all': 0},1722582399.0,"{'type': 1, 'id': 5804, 'country': 'US', 'sunrise': 1722594413, 'sunset': 1722644470}",-14400.0,4491651.0,Siler City,200.0,,,,,,,,,,,
133,,,,,,,,,,,,,,siler city,35.7235,-79.4622,24.28,97.0,0.0,0.0,US,1722582399.0,,
134,"{'lon': 23.95, 'lat': -6.75}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 25.92, 'feels_like': 25.04, 'temp_min': 25.92, 'temp_max': 25.92, 'pressure': 1015, 'humidity': 18, 'sea_level': 1015, 'grnd_level': 927}",10000.0,"{'speed': 2.83, 'deg': 134, 'gust': 5.49}",{'all': 0},1722582400.0,"{'country': 'CD', 'sunrise': 1722573331, 'sunset': 1722615916}",7200.0,216449.0,Gandajika,200.0,,,,,,,,,,,
135,,,,,,,,,,,,,,gandajika,-6.75,23.95,25.92,18.0,0.0,2.83,CD,1722582400.0,,
136,"{'lon': -66.3356, 'lat': -33.295}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 21.04, 'feels_like': 20.4, 'temp_min': 21.04, 'temp_max': 21.04, 'pressure': 990, 'humidity': 46, 'sea_level': 990, 'grnd_level': 904}",10000.0,"{'speed': 10.65, 'deg': 348, 'gust': 19.31}",{'all': 100},1722582401.0,"{'country': 'AR', 'sunrise': 1722597322, 'sunset': 1722635260}",-10800.0,3837056.0,San Luis,200.0,,,,,,,,,,,
137,,,,,,,,,,,,,,san luis,-33.295,-66.3356,21.04,46.0,100.0,10.65,AR,1722582401.0,,
138,"{'lon': 172.6333, 'lat': -43.5333}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 3.83, 'feels_like': 1.45, 'temp_min': 3.01, 'temp_max': 4.97, 'pressure': 1029, 'humidity': 88, 'sea_level': 1029, 'grnd_level': 1022}",10000.0,"{'speed': 2.57, 'deg': 200}",{'all': 0},1722581861.0,"{'type': 1, 'id': 7348, 'country': 'NZ', 'sunrise': 1722541295, 'sunset': 1722576587}",43200.0,2192362.0,Christchurch,200.0,,,,,,,,,,,
139,,,,,,,,,,,,,,christchurch,-43.5333,172.6333,4.97,88.0,0.0,2.57,NZ,1722581861.0,,
140,"{'lon': -135.0538, 'lat': 60.7161}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 12.73, 'feels_like': 11.63, 'temp_min': 11.56, 'temp_max': 13.43, 'pressure': 1023, 'humidity': 60, 'sea_level': 1023, 'grnd_level': 947}",10000.0,"{'speed': 4.63, 'deg': 130}",{'all': 40},1722582200.0,"{'type': 1, 'id': 983, 'country': 'CA', 'sunrise': 1722602418, 'sunset': 1722663148}",-25200.0,6180550.0,Whitehorse,200.0,,,,,,,,,,,
141,,,,,,,,,,,,,,whitehorse,60.7161,-135.0538,13.43,60.0,40.0,4.63,CA,1722582200.0,,
142,"{'lon': 96.8225, 'lat': -12.1568}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 27.99, 'feels_like': 31.77, 'temp_min': 27.99, 'temp_max': 27.99, 'pressure': 1013, 'humidity': 78, 'sea_level': 1013, 'grnd_level': 1012}",10000.0,"{'speed': 7.72, 'deg': 90}",{'all': 75},1722582404.0,"{'type': 1, 'id': 9570, 'country': 'CC', 'sunrise': 1722556268, 'sunset': 1722598002}",23400.0,7304591.0,West Island,200.0,,,,,,,,,,,
143,,,,,,,,,,,,,,west island,-12.1568,96.8225,27.99,78.0,75.0,7.72,CC,1722582404.0,,
144,"{'lon': -171.2468, 'lat': -9.3852}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 28.17, 'feels_like': 31.29, 'temp_min': 28.17, 'temp_max': 28.17, 'pressure': 1013, 'humidity': 72, 'sea_level': 1013, 'grnd_level': 1013}",10000.0,"{'speed': 6.95, 'deg': 109, 'gust': 7.36}",{'all': 5},1722582405.0,"{'country': 'TK', 'sunrise': 1722620375, 'sunset': 1722662563}",46800.0,4031110.0,Fale old settlement,200.0,,,,,,,,,,,
145,,,,,,,,,,,,,,fale old settlement,-9.3852,-171.2468,28.17,72.0,5.0,6.95,TK,1722582405.0,,
146,"{'lon': -68.3, 'lat': -54.8}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 1.47, 'feels_like': 1.47, 'temp_min': 1.47, 'temp_max': 1.47, 'pressure': 996, 'humidity': 99, 'sea_level': 996, 'grnd_level': 990}",318.0,"{'speed': 0.92, 'deg': 94, 'gust': 1.18}",{'all': 100},1722582406.0,"{'country': 'AR', 'sunrise': 1722601174, 'sunset': 1722632351}",-10800.0,3833367.0,Ushuaia,200.0,,,,,,,,,,,
147,,,,,,,,,,,,,,ushuaia,-54.8,-68.3,1.47,99.0,100.0,0.92,AR,1722582406.0,,
148,"{'lon': -51.995, 'lat': -6.6447}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 25.28, 'feels_like': 25.12, 'temp_min': 25.28, 'temp_max': 25.28, 'pressure': 1013, 'humidity': 48, 'sea_level': 1013, 'grnd_level': 981}",10000.0,"{'speed': 0.6, 'deg': 141, 'gust': 0.68}",{'all': 94},1722582407.0,"{'country': 'BR', 'sunrise': 1722591548, 'sunset': 1722634151}",-10800.0,3388847.0,São Félix do Xingu,200.0,,,,,,,,,,,
149,,,,,,,,,,,,,,sao felix do xingu,-6.6447,-51.995,25.28,48.0,94.0,0.6,BR,1722582407.0,,
150,"{'lon': 145.575, 'lat': 43.3236}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 17.84, 'feels_like': 17.93, 'temp_min': 17.84, 'temp_max': 17.84, 'pressure': 1008, 'humidity': 86, 'sea_level': 1008, 'grnd_level': 1008}",10000.0,"{'speed': 4.46, 'deg': 192, 'gust': 5.41}",{'all': 70},1722582409.0,"{'country': 'JP', 'sunrise': 1722539314, 'sunset': 1722591556}",32400.0,2128975.0,Nemuro,200.0,,,,,,,,,,,
151,,,,,,,,,,,,,,nemuro,43.3236,145.575,17.84,86.0,70.0,4.46,JP,1722582409.0,,
152,"{'lon': 166.4372, 'lat': 68.0546}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 10.78, 'feels_like': 8.98, 'temp_min': 10.78, 'temp_max': 10.78, 'pressure': 1011, 'humidity': 41, 'sea_level': 1011, 'grnd_level': 976}",10000.0,"{'speed': 1.47, 'deg': 241, 'gust': 1.46}",{'all': 4},1722582410.0,"{'country': 'RU', 'sunrise': 1722525213, 'sunset': 1722595643}",43200.0,2126682.0,Bilibino,200.0,,,,,,,,,,,
153,,,,,,,,,,,,,,bilibino,68.0546,166.4372,10.78,41.0,4.0,1.47,RU,1722582410.0,,
154,"{'lon': 158.6483, 'lat': 53.0452}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 21.33, 'feels_like': 21.09, 'temp_min': 21.33, 'temp_max': 21.33, 'pressure': 1009, 'humidity': 60, 'sea_level': 1009, 'grnd_level': 992}",10000.0,"{'speed': 2, 'deg': 10}",{'all': 75},1722582411.0,"{'type': 1, 'id': 8887, 'country': 'RU', 'sunrise': 1722534261, 'sunset': 1722590333}",43200.0,2122104.0,Petropavlovsk-Kamchatskiy,200.0,,,,,,,,,,,
155,,,,,,,,,,,,,,petropavlovsk-kamchatsky,53.0452,158.6483,21.33,60.0,75.0,2.0,RU,1722582411.0,,
156,"{'lon': -18.0878, 'lat': 65.6835}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 9.96, 'feels_like': 8.73, 'temp_min': 9.96, 'temp_max': 9.96, 'pressure': 997, 'humidity': 93, 'sea_level': 997, 'grnd_level': 946}",10000.0,"{'speed': 2.57, 'deg': 340}",{'all': 75},1722582062.0,"{'type': 1, 'id': 83, 'country': 'IS', 'sunrise': 1722571646, 'sunset': 1722637779}",0.0,2633274.0,Akureyri,200.0,,,,,,,,,,,
157,,,,,,,,,,,,,,akureyri,65.6835,-18.0878,9.96,93.0,75.0,2.57,IS,1722582062.0,,
158,"{'lon': -28.7, 'lat': 38.5167}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 22.22, 'feels_like': 22.8, 'temp_min': 22.22, 'temp_max': 22.22, 'pressure': 1022, 'humidity': 88, 'sea_level': 1022, 'grnd_level': 1019}",10000.0,"{'speed': 2.06, 'deg': 40}",{'all': 20},1722582413.0,"{'type': 1, 'id': 6883, 'country': 'PT', 'sunrise': 1722581866, 'sunset': 1722632652}",0.0,3372707.0,Ribeira Grande,200.0,,,,,,,,,,,
159,,,,,,,,,,,,,,ribeira grande,38.5167,-28.7,22.22,88.0,20.0,2.06,PT,1722582413.0,,
